title,price,info,composition,usage,precautions,brand,image,description,url,limpiar,tratar,proteger,composition_list,composition_list_standard,id
protector solar sun care martiderm spf 50+,s/ 102.50,"['protección de amplio espectro\xa0(uva,uvb, ir y luz azul)', 'nsoc54572-22pe']","filtros solares uva, uvb, extracto de cacao, extracto de achicoria","aplicar de forma generosa en cara cuello y escote 30 minutos antes de la exposición solar y reaplicar con  frecuencia, especialmente después de sudar, bañarse o secarse.",uso tópico. evitar contacto con ojos y mucosas. la aplicación de menos cantidad de fotoprotector conduce a una reducción significativa de la protección. se recomienda mantener a los bebés y niños pequeños fuera de la luz solar directa. evite la exposición prolongada al sol durante las horas de mayor intensidad.,martiderm,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072140L.jpg,protector solar sun care martiderm spf 50+ active fluid. protege la piel de los rayos uv y previene el fotoenvejecimiento. ideal para uso diario.,https://inkafarma.pe/producto/protector-solar-sun-care-martiderm-spf-50-active/072140,False,False,True,"['filtros solares uva', 'uvb', 'extracto de cacao', 'extracto de achicoria']","['extracto de achicoria', 'extracto de cacao']",P0048
protector solar la roche posay anthelios uvmune 400,s/ 121.90,"['alta protección uv.', 'textura ultra ligera, acabado no graso.', 'resistente al agua, sudor y a la arena.', 'piel sensible.', 'nsoc-10516-21co']","mexoryl 400: filtro de protección solar incluso para los rayos uv más insidiosos (380-400nm),  tecnología netlock: polímero inteligente que garantiza una protección ultra resistente.xl- protect: alta protección para pieles sensibles.agua termal de la roche posay: agua prebiótica, calma, reduce irritaciones de la piel","aplique abundantemente el producto justo antes de exponerse al sol. distribuir uniformemente en todo el rostro, cuello y escote. aplicar 30 minutos antes de la exposición solar y re aplicar cada dos horas para mantener la alta protección. renueve frecuente y generosamente la aplicación para mantener la protección, sobre todo después de nadar, sudar o secarse con una toalla.","advertencias y precauciones: la sobreexposición al sol es un peligro para la salud. no permanezca demasiado tiempo al sol, incluso si usted utiliza un producto de protección solar, ya que no lo protege al 100% ni contra la insolación. niños y bebés: no se recomienda la exposición directamente al sol. para menores de 6 meses, consultar al médico.",la roche-posay,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037124L.jpg,protector solar la roche posay anthelios uvmune 400 fluid fps 50 protege frente a los rayos uv más insidiosos: ultra largos uva.,https://inkafarma.pe/producto/protectorsolar-anthelios-uvmune-400-spf50-frasco/037124,False,False,True,"['mexoryl 400', 'tecnología netlock', 'calma', 'reduce irritaciones de la piel']",['mexoryl 400'],P0049
cerave crema sa smoothing anti rugosidades 340g,s/ 113.90,"['reduce la aparición de líneas finas y arrugas.', 'mejora la textura y la luminosidad de la piel.', 'protección solar de amplio espectro fps 30.', 'tecnología mve: hidratación de 24 horas.', 'retinol encapsulado: exfoliación suave y mejora los signos visibles del envejecimiento.', 'ceramidas: ayudan a restaurar y mantener la barrera natural de la piel.', 'ácido hialurónico: ayuda a retener la hidratación natural de la piel.', 'nsoc42869-19pe']","0,5% ácido salicílico , urea 10% , lha , ceramida 1,3, 6-ii, , niacinamida","aplicar generosamente con la frecuencia que necesite, sobre la piel del cuerpo limpia y seca, realizando un suave masaje hasta su completa absorción.","si observa alguna reacción desfavorable suspenda su uso, en caso de que persista consulte a su médico.",cerave,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/029884L.jpg,"cerave smoothing, crema que hidrata, alisa y suaviza piel seca, dispareja o rugosa, mejorando gradualmente la piel gracias al ácido salicílico y la úrea",https://inkafarma.pe/producto/crema-alisadora-cerave-smoothing-anti-rugosidades/029884,False,True,False,"['0', 'ácido salicílico', 'urea', 'lha', 'ceramida 1', '3', '6-ii', '', 'niacinamida']","['urea', 'ceramida', 'ácido salicílico', 'lipohidroxiácido', 'niacinamida']",P0050
la roche posay mela b3 crema hidratante,s/ 174.90,"['reducción de hasta un 31 % en las patas de gallo.', 'ideal para todo tipo de piel', 'un 27 % menos de hinchazón debajo de los ojos.', 'corrección integral de 360°.', 'contorno de ojos más joven y revitalizado.', 'nsoc27547-23co']","7,5% proxylane, péptidos procolágeno al 5%, niacinamida al 4%, 1,5% de vitamina cg",aplicar en el contorno de ojos por la mañana y por la noche.,mantener fuera del alcance de los niños.,la roche-posay,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072312L.jpg,crema hidratante anti-manchas la roche posay mela b3. diseñado para abordar los cinco signos del envejecimiento de la piel en el área ocular.,https://inkafarma.pe/producto/crema-hidratante-anti-manchas-la-roche-posay-melab/072312,False,True,False,"['7', 'proxylane', 'péptidos procolágeno al', 'niacinamida al', '1', 'de vitamina cg']","['niacinamida', 'péptidos procolágeno', 'vitamina c', 'proxylane']",P0051
serum anti-pigment ultra light 50ml,s/ 174.90,"['sérum anti-manchas de textura ultra-ligera', 'reduce las manchas de hiperpigmentación y previene su reaparición', 'resultados visibles a partir de 2 semanas', 'sérum de doble acción con thiamidol y ácido hialurónico', 'nsoc11197-21co']","isobutylamido thiazolyl resorcinol, aqua, glycerin, alcohol denat, cetyl alcohol, dibutyl adipate, caprylic-capric-triglyceride, dicaprylyl carbonate, propylheptyl caprylate, sodium hyaluronate, tocopherol, sodium stearoyl glutamate, dimethicone, carbomer, phenoxyethanol, ethylhexylglycerin, trisodium edta, sodium hydroxide, sodium chloride, parfum",usar el producto de la siguiente manera:,,eucerin,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038409L.jpg,"serum anti-pigment ultra light,  ayuda a reducir las manchas de pigmentación. previene la aparición de nuevas manchas. con ácido hialurónico.",https://inkafarma.pe/producto/serum-antimanchas-eucerin-para-piel-grasa/038409,False,True,False,"['isobutylamido thiazolyl resorcinol', 'aqua', 'glycerin', 'alcohol denat', 'cetyl alcohol', 'dibutyl adipate', 'caprylic-capric-triglyceride', 'dicaprylyl carbonate', 'propylheptyl caprylate', 'sodium hyaluronate', 'tocopherol', 'sodium stearoyl glutamate', 'dimethicone', 'carbomer', 'phenoxyethanol', 'ethylhexylglycerin', 'trisodium edta', 'sodium hydroxide', 'sodium chloride', 'parfum']","['hialuronato de sodio', 'edta trisódico', 'alcohol denaturado', 'fenoxietanol', 'alcohol cetílico', 'hidróxido de sodio', 'triglicérido caprílico/cáprico', 'caprilato de propilheptilo', 'dimeticona', 'adipato de dibutilo', 'cloruro de sodio', 'carbómero', 'tocoferol', 'resorcinol amido tiazólico isobutilo', 'carbonato de dicaprililo', 'estearoil glutamato de sodio', 'glicerina', 'agua', 'fragancia']",P0052
fotoprotector la roche posay anthelios age correct,s/ 139.90,"['fotocorrector en gelcrema, no graso.', 'ayuda a prevenir y corregir los signos del foto envejecimiento.', 'protege de la luz visible o la luz azul.', 'apto para pieles maduras.', 'nsoc02681-20co']","nueva tecnolgía cellox b3, niacinamida, ácido hialurónico fragmentado, phe - resorcinol, l.h.a","aplique abundantemente el producto justo antes de exponerse al sol. distribuir uniformemente en todo el rostro, cuello y escote. aplicar 30 minutos antes de la exposición solar y re aplicar cada dos horas para mantener la alta protección. renueve frecuente y generosamente la aplicación para mantener la protección, sobre todo después de nadar, sudar o secarse con una toalla.","advertencias y precauciones: la sobreexposición al sol es un peligro para la salud. no permanezca demasiado tiempo al sol, incluso si usted utiliza un producto de protección solar, ya que no lo protege al 100% ni contra la insolación. niños y bebés: no se recomienda la exposición directamente al sol. para menores de 6 meses, consultar al médico.",la roche-posay,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033998L.jpg,fotoprotector la roche posay anthelios age correct fps 50 ayuda a proteger y corregir los signos del envejecimiento por la exposición diaria a los rayos uv.,https://inkafarma.pe/producto/fotoprotector-la-roche-posay-anthelios-age-correct/033998,False,False,True,"['nueva tecnolgía cellox b3', 'niacinamida', 'ácido hialurónico fragmentado', 'phe - resorcinol', 'l.h.a']","['ácido lipohidroxi', 'ácido hialurónico', 'resorcinol', 'niacinamida', 'cellox b3']",P0053
bloqueador solar ultra block spf 100 non sun,s/ 49.90,"['amplio espectro uva / uvb.', 'hipoalergénico y dermatológicamente probado. fotoestable', 'libre de parabenos.', 'nsoc41053-19pe']","acrylates/vinyl isodecanoate crosspolymer, cetearyl alcohol , dicetyl phosphate , ceteth-10 phosphate, c12-c15 alkyl benzoate, isopropyl palmitate, ethylhexyl methoxycinnate, octocrylene, ethylhexyl triazone, ethylhexyl salicylate, stearic acid, diethylamino hydroxybenzoyl hexyl benzoate, vp/eicosene copolymer, titanium dioxide , hydrated silica , dimethicone/methicone copolymer , aluminum hydroxide, ciclopentasiloxane , cyclohexasiloxane, tocopheryl acetate, disodium edta, propylene glicol, xanthan gum, triethanolamine, phenylbenzimidazole sulfonic acid, dimethicone, chlorphenesin, cyclopentasiloxane , dimethicone crosspolymer, argania spinosa kernel oil , tocopheryl acetate , bisabolol, fragrance, aqua",usar el producto de la siguiente manera:,"solo para uso externo. si se presenta alguna reacción adversa, suspenda su uso y consulte a su médico. evite el contacto con los ojos. si esto ocurre, enjuagar con abundante agua. mantener fuera del alcance de los niños.",nonsun,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/028871L.jpg,"bloqueador solar ultra block spf 100 non sun, resiste el sudor y protege tu piel, evitando los daños producidos por los rayos uva/uvb.",https://inkafarma.pe/producto/bloqueador-solar-ultra-block-spf-100-nonsun-tubo/028871,False,False,True,"['acrylates/vinyl isodecanoate crosspolymer', 'cetearyl alcohol', 'dicetyl phosphate', 'ceteth-10 phosphate', 'c12-c15 alkyl benzoate', 'isopropyl palmitate', 'ethylhexyl methoxycinnate', 'octocrylene', 'ethylhexyl triazone', 'ethylhexyl salicylate', 'stearic acid', 'diethylamino hydroxybenzoyl hexyl benzoate', 'vp/eicosene copolymer', 'titanium dioxide', 'hydrated silica', 'dimethicone/methicone copolymer', 'aluminum hydroxide', 'ciclopentasiloxane', 'cyclohexasiloxane', 'tocopheryl acetate', 'disodium edta', 'propylene glicol', 'xanthan gum', 'triethanolamine', 'phenylbenzimidazole sulfonic acid', 'dimethicone', 'chlorphenesin', 'cyclopentasiloxane', 'dimethicone crosspolymer', 'argania spinosa kernel oil', 'tocopheryl acetate', 'bisabolol', 'fragrance', 'aqua']","['ácido fenilbenzimidazol sulfónico', 'fosfato de ceteth-10', 'aceite de semilla de argania spinosa', 'fosfato de dicetilo', 'alcohol ceteárico', 'octocrileno', 'benzoato de alquilo c12-15', 'clorfenesina', 'dimeticona', 'metoxicinamato de etilhexilo', 'triazona de etilhexilo', 'bisabolol', 'ciclohexasiloxano', 'ácido esteárico', 'fragancia', 'salicilato de etilhexilo', 'acetato de tocoferilo', 'ciclopentasiloxano', 'dióxido de titanio', 'copolímero vp/eicoseno', 'sílice hidratada', 'goma xantana', 'palmitato de isopropilo', 'edta disódico', 'copolímero de acrilatos/vinilo isodecanoato', 'agua', 'hexil benzoato de diethylamino hidroxybenzoyl', 'hidróxido de aluminio', 'trietanolamina', 'propilenglicol']",P0054
fotoprotector isdin fusion water magic repair - inkafarma,s/ 139.90,"['hidrata intensamente', 'revierte', 'repara', 'protege', 'nsoc62055-23pe']","day repairsomes, lipopéptido q10, ácido hialurónico","aplicar generosamente fusion water magic repair spf 50 sobre la piel limpia y seca media hora antes de la exposición solar y como último paso de tu rutina, antes del maquillaje.",uso externo. mantener el producto fuera del alcance de los niños. evitar el contacto con ojos y mucosas.,isdin,,,https://inkafarma.pe/producto/fotoprotector-isdin-fusion-water-magic-repair/077779,False,False,True,"['day repairsomes', 'lipopéptido q10', 'ácido hialurónico']","['ácido hialurónico', 'lipopéptido Q10']",P0055
serúm ojos y pestañas hyalu b5 la roche posay | inakfarma,s/ 128.00,"['ayuda a reducir las líneas finas y las ojeras se vuelven menos visibles.', 'hidrata el contorno de los ojos.', 'con exclusivo aplicador para masajear el contorno de los ojos.', 'testeado en pieles sensibles.', '']","ácido hialurínico puro , vitamina b5 , cafeína , agua termal",aplicar por la mañana y por la noche en el contorno de los ojos con el aplicador de metal para masajes.,mantener fuera del alcance de los niños.,la roche-posay,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068501L.jpg,"serúm ojos y pestañas hyalu b5 la roche posay, es una fórmula ligera y de rápida absorción que ayuda a rellenar y corregir las ojeras.",https://inkafarma.pe/producto/serum-ojos-hyalu-b5-la-roche-posay/068501,False,True,False,"['ácido hialurínico puro', 'vitamina b5', 'cafeína', 'agua termal']","['cafeína', 'ácido hialurónico', 'agua', 'vitamina b5']",P0056
serum anti-manchas fisserum pure niacinamide,s/ 185.00,"['producto anti-manchas', 'más iluminado', 'nsoc62213-23pe']","water (aqua), niacinamide, glycereth-7 triacetate,tranexamic acid, azelaic acid, potassium chloride,chlorphenesin, caprylyl glycol, phenoxyethanol, potassiumazeloyl diglycinate, glycerin, lecithin, lepidium sativum sproutextract, genistein, polysorbate 80, alcohol, dipropylene glycol,hydroxymethoxyphenyl decanone, sodium ascorbyl phosphate,alpha-arbutin, sodium polyacryloyldimethyl taurate,ethylhexylglycerin, polysorbate 20, acetyl glucosamine,cellulose gum, tetrasodium glutamate diacetate, alanine,arginine, aspartic acid, glycine, histidine, isoleucine, pca,phenylalanine, proline, serine, sodium lactate, sodium pca,threonine, valine, sodium benzotriazolyl butylphenolsulfonate, bisabolol, zingiber officinale root extract","aplicar de 3 a 5 gotas por las mañanas y por noches, con ligeros toques sobre el rostro, cuello, escote, manos, axilas. dejar secar. aplicar por las mañanas un fotoprotector solar",descontinuar su uso si se presentan rojeces oirritaciones. no ingerir.,fisserum,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070347L.jpg,concentrado anti-manchas fisserum pure niacinamide 10+. ayuda a disminuir las manchas en el rostro. ideal para la piel normal a grasa.,https://inkafarma.pe/producto/concentrado-anti-manchas-fisserum-pure-niacinamide/070347,False,True,False,"['water (aqua)', 'niacinamide', 'glycereth-7 triacetate', 'tranexamic acid', 'azelaic acid', 'potassium chloride', 'chlorphenesin', 'caprylyl glycol', 'phenoxyethanol', 'potassiumazeloyl diglycinate', 'glycerin', 'lecithin', 'lepidium sativum sproutextract', 'genistein', 'polysorbate 80', 'alcohol', 'dipropylene glycol', 'hydroxymethoxyphenyl decanone', 'sodium ascorbyl phosphate', 'alpha-arbutin', 'sodium polyacryloyldimethyl taurate', 'ethylhexylglycerin', 'polysorbate 20', 'acetyl glucosamine', 'cellulose gum', 'tetrasodium glutamate diacetate', 'alanine', 'arginine', 'aspartic acid', 'glycine', 'histidine', 'isoleucine', 'pca', 'phenylalanine', 'proline', 'serine', 'sodium lactate', 'sodium pca', 'threonine', 'valine', 'sodium benzotriazolyl butylphenolsulfonate', 'bisabolol', 'zingiber officinale root extract']","['alcohol', 'butilfenolsulfonato benzotriazolil de sodio', 'valina', 'arginina', 'capriloil glicol', 'PCA de sodio', 'genisteína', 'lecitina', 'goma de celulosa', 'fenoxietanol', 'cloruro de potasio', 'clorfenesina', 'extracto de brote de lepidium sativum', 'bisabolol', 'isoleucina', 'triacetato de gliceret-7', 'dipropilenglicol', 'glicina', 'ácido aspártico', 'alfa-arbutina', 'fosfato de ascorbilo de sodio', 'decanona hidroximetoxifenil', 'diglicinato de azeloilo de potasio', 'lactato de sodio', 'taurato de sodio poliacrilodimetilo', 'acetilglucosamina', 'treonina', 'ácido azelaico', 'alanina', 'fenilalanina', 'ácido tranexámico', 'serina', 'prolina', 'polisorbato 80', 'histidina', 'diacetato de glutamato tetrasódico', 'PCA', 'glicerina', 'niacinamida', 'agua', 'polisorbato 20', 'extracto de raíz de jengibre']",P0057
