title,price,info,composition,usage,precautions,brand,image,description,url
Crema de Ducha La Roche-Posay Lipikar Syndet 400ml,S/ 121.90,"['Hidrata y nutre la piel, respetando el equilibrio cutáneo.', 'Para la higiene de recién nacidos, bebés, niños y adultos con sequedad.', 'Calma inmediatamente y ayuda a reducir la sequedad severa desde la ducha.', 'NSOC73530-16CO']","Niacinamida, Manteca de Karité, Aqua Posae Filiformis.",Humedecer la piel y aplicar con masajes circulares hasta hacer espuma. Enjuagar con abundante agua.,Mantener fuera del alcance de los niños.,LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/011613L.jpg,"Crema de Ducha La Roche-Posay Lipikar Syndet para el cuerpo. Contiene glicerina, manteca de karité y niacinamida que limpia de forma suave pero eficaz.",https://inkafarma.pe/producto/crema-ducha-la-roche-posay-lipikar-syndet-400ml/011613
Fotoprotector Isdin FotoUltra Fusion Fluid SPF 100,S/ 139.90,"['Protecto solar.', 'NSOC64231-15CO']",,,No aplicar en zonas irritadas.,ISDIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/009562L.jpg,Fotoprotector Isdin FotoUltra Spot Prevent Fusion Fluid SPF 100 ofrece una protección 3 veces superior al mínimo requerido en un protector solar.,https://inkafarma.pe/producto/fotoultra-spot-prevent-fusion-fluid-spf-100-isdin/009562
Bálsamo La Roche Posay Cicaplast Baume B5+ 15ml,S/ 24.90,"['Repara la piel dañada.', 'Apto para bebés desde recién nacidos, niños y adultos.', 'Eficacia reparadora proabada en 14 indicaciones.', 'NSOC42833-11CO']",[TRIBIOMA PREBIOTIC COMPLEX]: Innovación con eficacia probada para reequilibrar el microbioma de la piel debilitada.[5% VITAMINA B5]: Refuerza la proliferación de queratinocitos.[MADECASSOSIDE]: Reduce la inflamación y acelera la riepitelización.,"Aplicar en piel limpia y seca. Aplicar generosamente en cuerpo, rostro y labios. Evitar el área del contorno de ojos.",Mantener fuera del alcance de los niños.,LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067386L.jpg,"Bálsamo Ultra Reparador La Roche Posay Cicaplast Baume B5+, con Tribioma asociado con 5% de Pro-Vitamina B5 y Madecassosside para calmar instantáneamente.",https://inkafarma.pe/producto/balsamo-la-roche-posay-cicaplast-baume-b5/067386
Serum Facial Retinol B3 La Roche-Posay 30s,S/ 163.90,"['Ayuda a corregir los signos causados por el foto envejecimiento.', 'Ayuda a corregir la tez y la textura.', 'Regula la síntesis de melanina, a nivel de la epidermis.', 'Apto para pieles sensibles.', 'Incluye Vitamina B, que ayuda a reducir la irritación y restaura la barrera cutánea.', 'NSOC97505-19CO']","Retinol puro + Retinyl palmitate, Vitamina b3, Vitamina E, Adenosina, Ácido Hialuronico, Agua Termal.",Utilizar en la noche. Usar protector solar en el día. Espaciar aplicación en caso de irritación.,Mantener fuera del alcance de los niños.,LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/030187L.jpg,"Retinol B3 La Roche Posay, es un suero cosmético regenerador anti arrugas de liberación gradual con vitamina B3 que contribuye a la regeneración de tu piel.",https://inkafarma.pe/producto/serum-facial-retinol-b3-30ml/030187
Tratamiento Anti-imperfecciones Effaclar LRP,S/ 121.90,['NSOC26098-23CO'],"PHYLOBIOMA: Se focaliza en la sobreproducción de sebo y reduce el crecimiento de la bacteria C.Acnes IA1, calmando y corrigiendo las imperfecciones. Gracias a la ciencia del microbioma se ha demostrado clínicamente que reduce el biofilm, la inflamación y la hiperqueratinización.PROCERAD: La ceramida antimanchas, exclusiva y patentada, que ayuda a proteger contra la aparición de marcas rosas/marrones.NIACINAMIDA: Ayuda a difuminar la apariencia de las manchas oscuras y la pigmentación.",Tomar una pequeña cantidad de crema.Aplicar en todo el rostro por la mañana y/o por la noche después de limpiar la piel con Effaclar Gel Limpiador.Aplicar la hidratante sobre el rostro antes de maquillarse. Evitar el contorno de los ojos.,Evite el contacto directo en los ojos. Evitar la exposición al sol. Manténgase fuera del alcance de los niños.,LA ROCHE POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072808L.jpg,"Tratamiento Anti-imperfecciones La Roche Posay Effaclar Duo+M. Su fórmula combate los brotes, reduce las marcas post-acné y matifica la piel.",https://inkafarma.pe/producto/tratamiento-anti-imperfecciones-roche-posay-effaclar-duo-m/072808
Anthelios UVMune 400 Oil Control Invisible,S/ 121.90,"['Muy alta protección.', 'Resistente al agua, sudor y a la suciedad.', 'Acabado toque seco, efecto matificante.', 'Para pieles grasas y sensibles.', 'Textura fluida.', 'NSOC58557-23PE']","[MEXORYL 400]: Filtro de protección solar incluso para los rayos UV más insidiosos (380-400nm). [TECNOLOGÍA OIL CONTROL]: Micropartículas matificantes. Se funde de inmediato y controla todas las causas de brillo (sebo, sudor y humedad)","Aplique abundantemente el producto justo antes de exponerse al sol. Distribuir uniformemente en todo el rostro, cuello y escote. Aplicar 30 minutos antes de la exposición solar y re aplicar cada dos horas para mantener la alta protección. Renueve frecuente y generosamente la aplicación para mantener la protección, sobre todo después de nadar, sudar o secarse con una toalla.","Advertencias y Precauciones: La sobreexposición al sol es un peligro para la salud. No permanezca demasiado tiempo al sol, incluso si usted utiliza un producto de protección solar, ya que no lo protege al 100% ni contra la insolación. Niños y bebés: no se recomienda la exposición directamente al sol. Para menores de 6 meses, consultar al médico.",LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068513L.jpg,Protector Solar La Roche Posay Anthelios UVMune 400 Oil Control Fluido Invisible FPS 50+. Fotoprotector de muy alta protección contra los rayos solares.,https://inkafarma.pe/producto/protector-solar-la-roche-posay-anthelios-uvmune400/068513
Protector Solar Leche Bebe La Roche Posay FPS 50+,S/ 115.90,"['Muy alta protección.', 'Alta tolerancia para la piel delicada del bebé.', 'Textura suave y confortable.', 'Hipoalergénica.', 'NSOC22710-15PE']",XL-PROTECT: FILTRO PROTECTOR DE AMPLIO ESPECTRO:Una potente combinación de filtros UV y antioxidantes que va más allá de la protección de amplio espectro contra los rayos UVA y UVB para crear un escudo contra los daños producidos por otros agresores de la piel como los rayos infrarrojos y la contaminación.MANTECA DE KARITÉ:Principio activo hidratante y calmante. Refuerza la barrera de protección de la piel.AGUA TERMAL:Propiedades calmantes y antioxidantes gracias a su alta concentración de selenio. Eficaz contra los radicales libres que pueden generar los rayos UVA-UVB.,"Aplique abundantemente el producto justo antes de exponerse al sol. Distribuir uniformemente en todo el rostro, cuello y escote. Aplicar 30 minutos antes de la exposición solar y re aplicar cada dos horas para mantener la alta protección. Renueve frecuente y generosamente la aplicación para mantener la protección, sobre todo después de nadar, sudar o secarse con una toalla.","Advertencias y Precauciones: La sobreexposición al sol es un peligro para la salud. No permanezca demasiado tiempo al sol, incluso si usted utiliza un producto de protección solar, ya que no lo protege al 100% ni contra la insolación. Niños y bebés: no se recomienda la exposición directamente al sol. Para menores de 6 meses, consultar al médico.",LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/009311L.jpg,"Protector Solar Leche Bebe La Roche Posay FPS 50+ sin perfume ni parabenos, extremadamente resistente al agua, resistente a la arena y a la transpiración.",https://inkafarma.pe/producto/anthelios-protector-solar-leche-bebe-spf50-la-roc/009311
Protector Solar Eucerin Sensitive Protect FPS50,S/ 142.90,"['Protector solar ultraligero', 'Aplicación en spray', '0% residuos, efecto anti-arena', 'Resistente al agua', 'NSOC64075-15CO']",,,,EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/009510L.jpg,Protector Solar Corporal en Spray Eucerin Transparente Sensitive Protect Toque Seco FPS 50+ brinda una protección solar alta. Absorción rápida.,https://inkafarma.pe/producto/protector-solar-sun-spray-transparente-eucerin-fps/009510
Cetaphil Loción de Limpieza Facial para Piel Grasa,S/ 76.70,"['Loción de limpieza facial', 'Frasco de 237 ml', 'Registro Sanitario: NSC2002CO7647', 'Piel mixta a Grasa y Sensible', 'Recomendada por dematólogos para piel sensible']",,Usar el producto de la siguiente manera:,Almacenar en un lugar fresco.,CETAPHIL,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/429126L.jpg,Limpiador diario facial Cetaphil para piel grasa. Limpia profundamente y minimiza el tamaño de los poros sin afectar la humectación natural de la piel.,https://inkafarma.pe/producto/locion-de-limpieza-facial-cetaphil-grasa-237ml/429126
Shampoo Anticaida de Cabello Anaphase Ducray,S/ 146.60,"['Anticaída de cabello.', 'Registro Sanitario: NSC2006CO21486']",,,Evitar el contacto directo con los ojos.,DUCRAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/005167L.jpg,"Shampoo Crema Anticaida de Cabello Anafase Shampooing Ducray, está indicado para personas con alopecia como complemento de los tratamientos anticaída.",https://inkafarma.pe/producto/shampoo-crema-anticaida-de-cabello-anafase-shampoo/005167
BB Blur Effaclar La Roche Posay Anti Brillo 30ml,S/ 119.90,"['Cubre imperfecciones.', 'Controla el exceso de brillo.', 'Acción seboreguladora.', 'Cobertura natural.', 'NSOC26074-16PE']",BB Pigmentos: Oculta manchas e imperfecciones. Airlicium: Permite tener la piel matificada. Perlita: sebo-regulador y matificante.,"Aplicar sobre la piel día, noche y retocar cuando se considere necesario. Aplicar luego protector solar.",Mantener fuera del alcance de los niños.,LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/010506L.jpg,BB Blur Unificador Effaclar La Roche Posay Anti Brillo difumina la apariencia de los poros e imperfecciones Matifica la piel a lo largo del día.,https://inkafarma.pe/producto/effaclar-bb-blur-unificador-anti-brillo-30ml-la-ro/010506
Protector Solar Eucerin Sensitive Protect 150ml,S/ 145.90,"['Protección solar muy alta', 'Factor de protección solar 50+', 'Con filtros UVA y UVB', 'Frasco de 150 ml', 'NSOBOCI-38062/2009']",,Usar el producto de la siguiente manera:,Almacenar en un lugar fresco.,EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/429263L.jpg,Protector Solar Eucerin Sensitive Protect Loción Extra Ligera FPS 50 protege la piel contra quemaduras solares. Con filtros UVA y UVB.,https://inkafarma.pe/producto/protector-solar-eucerin-sensitive-protect-textura-/429263
Fotoprotector ISDIN Fusion Water Magic SPF50,S/ 114.90,"['Textura Acuosa', 'Hidrata la Piel', 'Probado dermatológicamente', 'Oil control', 'NSOC23152-23CO']","Aqua (Water), Dibutyl Adipate, Propanediol, Ethylhexyl Salicylate, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Dimethicone, Butyl Methoxydibenzoylmethane, Phenylbenzimidazole Sulfonic Acid, Silica, Diisopropyl Sebacate, Arginine, Pentylene Glycol, Hydroxyacetophenone, Lauryl PEG/PPG-18/18 Methicone, VP/Eicosene Copolymer, Polysorbate 60, Dimethicone/Vinyl Dimethicone Crosspolymer, Glycerin, Caprylyl Glycol, Hydrated Silica, Tocopheryl Acetate, PEG-10 Dimethicone, Tetrasodium Glutamate Diacetate, Parfum (Fragrance), Sclerotium Gum, Sodium Hyaluronate, Porphyridium Cruentum Extract, Xanthan Gum, Citric Acid","Aplica Fusion Water MAGIC SPF 50 generosamente sobre la piel seca. La cantidad adecuada para la zona del rostro son dos líneas de producto extendidas en dos dedos. Repártelo homogéneamente por todo el rostro, cuello, nuca y orejas.Si la exposición solar es superior a 2 horas, recomendamos reaplicar el producto. Al reducir la cantidad de producto aplicada se reduce el factor de protección.","Precauciones: evitar la exposición prolongada de los niños al sol. No usar en menores de seis (6) meses. Para su uso en niños menores de seis (6) meses, consulte a su médico. En niños menores de seis meses de edad no se recomienda la exposición al sol. Mantener fuera del alcance de los niños. Evitar el contacto con ojos y mucosas, puede causar irritación. No permanezca mucho tiempo expuesto al sol, aunque emplee un producto de protección solar. La exposición excesiva al sol es un riesgo importante para la salud. Suspender su uso en caso de que se presenten signos de irritación o salpullido. Este producto no ofrece ninguna protección contra la insolación. Este producto ayuda a prevenir quemaduras solares. Evitar el contacto con los textiles.",ISDIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/069106L.jpg,Fotoprotector ISDIN Fusion Water Magic SPF50. Con una textura ligera y fluida es un fotoprotector que no deja la piel grasa.,https://inkafarma.pe/producto/fotoprotector-isdin-fusion-water-magic-spf50/069106
Spray Anthelios Invisible Dermo Pediatrics SPF 50,S/ 165.90,"['Muy alta protección para rostro y cuerpo.', 'Fácil aplicación para niños.', 'Muy resistente al agua, sudor y a la arena.', 'NSOC97470-19CO']","SISTEMA DE FILTROS MEXOPLEX, GLICERINA, VITAMINA E","Aplique abundantemente el producto justo antes de exponerse al sol. Distribuir uniformemente en todo el rostro, cuello y escote. Aplicar 30 minutos antes de la exposición solar y re aplicar cada dos horas para mantener la alta protección. Renueve frecuente y generosamente la aplicación para mantener la protección, sobre todo después de nadar, sudar o secarse con una toalla.","Advertencias y Precauciones: La sobreexposición al sol es un peligro para la salud. No permanezca demasiado tiempo al sol, incluso si usted utiliza un producto de protección solar, ya que no lo protege al 100% ni contra la insolación. Niños y bebés: no se recomienda la exposición directamente al sol. Para menores de 6 meses, consultar al médico.",LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033346L.jpg,Spray Anthelios Invisible Dermo Pediatrics SPF 50 es un protector solar para rostro y cuerpo de los niños a partir de los 3 años en spray.,https://inkafarma.pe/producto/spray-anthelios-invisible-dermo-pediatrics-200ml/033346
Gel Limpiador Facial Eucerin Anti-Pigment - Inkafarma,S/ 94.90,"['Gel limpiador antimanchas', 'Con ácido láctico y glicólico', 'Reduce las manchas de hiperpigmentación', 'Exfolia suavemente', 'NSOC35349-24CO']","Aqua, Sodium Cocoamphoacetate, Glycerin, Coco-Betaine, Lactic Acid, Sodium Chloride, Dehydroxanthan Gum, Glycolic Acid, Glyceryl Glucoside, Sodium Hydroxide, Sodium Benzoate","Aplicar Eucerin Anti-Pigment Cleansing Gel 200ml sobre la piel húmeda y masajear. Luego, enjuagar bien.","Uso externo. Mantener fuera del alcance de los niños. Si observa alguna reacción desfavorable, suspenda su uso; si persiste consulte a su médico. Mantener fuera del alcance de los niños.",EUCERIN,,,https://inkafarma.pe/producto/gel-limpiador-facial-eucerin-antipigment/074543
Protector Solar Corporal Eucerin Toque Seco FPS 50+,S/ 152.90,"['Protector solar ultraligero con textura de gel-crema', 'Acabado seco al tacto inmediato', 'Ideal para todo tipo de pieles', 'NSOC97061-19CO']",,"Aplique una cantidad generosa antes de exponerse al sol y vuelva a aplicar a intervalos regulares, especialmente después de nadar, sudar o secarse con la toalla, para mantener la protección original.","Procure no exponerse al sol demasiado tiempo, aunque esté utilizando un producto de protección solar.
La exposición excesiva al sol es perjudicial para la salud.
Mantenga a los bebés y a los niños pequeños alejados de la radiación solar directa.
Evite el contacto con los ojos.
Deje que se absorba el producto por completo",EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/032778L.jpg,Protector Solar Corporal Eucerin Toque Seco FPS 50+ con textura de gel-crema que se absorbe rápidamente sin dejar residuos.,https://inkafarma.pe/producto/protector-solar-eucerin-oil-control-fps50-200ml/032778
Concentrado Hialurónico ISDIN Isdinceutics,S/ 204.90,['NSOC3619-20CO'],,,,ISDIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/034750L.jpg,Concentrado Hialurónico ISDIN Isdinceutics proporciona hidratación superficial y profunda. Rellena la piel y previene las arrugas y líneas de expresión.,https://inkafarma.pe/producto/concentrado-hialuronico-isdin-isdinceutics-30ml/034750
Fotoprotector Photoderm Max Fluido SPF 100 Bioderma,S/ 117.90,"['Bloqueador solar', 'Registro Sanitario: E-32864-C-PE']",,,Evitar el contacto directo con los ojos.,BIODERMA,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/423459L.jpg,"Fotoprotector Photoderm Max Fluido SPF 100 Bioderma, máximo factor de protección para el rostro para pieles mixtas a grasas.",https://inkafarma.pe/producto/fotoprotector-photoderm-max-fluido-spf-100-bioderm/423459
Sérum para la Densidad Capilar Spectral Men's - Inkafarma,S/ 176.00,"['Sérum capilar revitalizante con Nanoxidil, que engrosa elcabello, y brinda una apariencia más densa y abundante. NSOC66067-24P']","WATER (AQUA), SD ALCOHOL 40 B (ALCOHOL DENAT), GLYCERETH-26, GLYCERIN, DISODIUMPHOSPHATE, AZELAIC ACID, CAFFEINE, POLYSORBATE 80, ADENOSINE, PYRROLIDINYLDIAMINOPYRIMIDINE OXIDE, PHENOXYETHANOL, COPPER TRIPEPTIDE-1, CAPRYLYL GLYCOL,PHOSPHOLIPIDS, PARFUM, PIROCTONE OLAMINE, MENTHOL, MYRISTOYL PENTAPEPTIDE-17,LECITHIN, LYSOPHOSPHATIDIC ACID, LYSOLECITHIN, RETINOL, LINALOOL, HEXYL CINNAMAL,CITRONELLOL, ISOEUGENOL, BENZYL CINNAMATE.",Aplicar seis pulverizaciones dos veces al día directamente en el cabello. Frotar ellíquido uniformemente y dejar actuar. No enjuagar después de la aplicación.,"Exclusivamente para uso externo. Evitar el contacto con losojos. En caso de contacto, enjuagar con abundante agua. Manténgase fuera delalcance de los niños. Si observa alguna reacción desfavorable, suspenda su usoy consulte a su médico.",SPECTRAL MEN'S,,,https://inkafarma.pe/producto/serum-para-la-densidad-capilar-spectral-mens/075238
